customer_id,signup_date,age,gender,city,device_type,customer_segment
7896,2023-06-30,34,Male,Hyderabad,Desktop,High Value
7897,2022-01-25,28,Male,Hyderabad,Mobile,Regular
7898,2023-07-17,21,Male,Delhi,Mobile,Regular
7899,2022-05-29,43,Female,Pune,Desktop,At Risk
7900,2023-08-21,63,,Delhi,Mobile,At Risk
7901,2023-12-31,69,Male,Pune,Mobile,High Value
7902,2022-03-30,44,Male,Hyderabad,Desktop,Regular
7903,2022-03-05,57,Female,Chennai,Mobile,At Risk
7904,2023-08-28,27,Male,Hyderabad,Mobile,High Value
7905,2022-05-01,37,Female,Delhi,Mobile,High Value
7906,2024-02-05,69,Male,Hyderabad,Mobile,High Value
7907,2022-06-17,42,Male,Bangalore,Mobile,Regular
7908,2024-02-08,18,Female,Mumbai,Mobile,High Value
7909,2023-01-19,59,Male,Pune,Mobile,At Risk
7910,2022-03-18,29,Female,Mumbai,Desktop,High Value
7911,2022-11-01,36,Male,Mumbai,Mobile,Regular
7912,2024-01-23,37,Male,Hyderabad,Mobile,High Value
7913,2022-09-01,45,Female,Pune,Mobile,Regular
7914,2022-11-14,40,Male,Delhi,Mobile,Regular
7915,2023-01-07,29,Female,Mumbai,Desktop,High Value
7916,2022-09-15,28,Male,Hyderabad,Mobile,High Value
7917,2022-08-13,36,Male,Hyderabad,Mobile,Regular
7918,2022-12-25,36,Female,Bangalore,Mobile,High Value
7919,2022-01-22,51,Male,Delhi,Mobile,Regular
7920,2023-11-28,50,Female,Delhi,Mobile,At Risk
7921,2022-01-11,19,Male,Mumbai,Mobile,At Risk
7922,2022-01-30,20,Female,Chennai,Desktop,Regular
7923,2023-11-16,56,Female,Hyderabad,Mobile,Regular
7924,2023-06-15,69,,Pune,Mobile,Regular
7925,2022-04-08,27,Female,Chennai,Desktop,Regular
7926,2024-04-20,64,Male,Hyderabad,Desktop,High Value
7927,2023-05-27,18,Male,Pune,Mobile,Regular
7928,2022-05-23,53,Male,Delhi,Desktop,At Risk
7929,2023-02-08,50,Male,Hyderabad,Mobile,High Value
7930,2022-10-09,5,Male,Bangalore,Mobile,High Value
7931,2022-01-13,58,Male,Bangalore,Mobile,Regular
7932,2024-02-20,53,Male,Bangalore,Mobile,At Risk
7933,2022-01-31,26,Male,Chennai,Desktop,High Value
7934,2023-01-28,38,Female,Delhi,Mobile,High Value
7935,2022-06-29,26,Male,Hyderabad,Mobile,Regular
7936,2024-02-12,60,Male,Hyderabad,Mobile,Regular
7937,2023-05-18,43,Female,Bangalore,Desktop,Regular
7938,2022-08-20,35,Female,Chennai,Desktop,High Value
7939,2022-12-01,55,Female,Bangalore,Mobile,Regular
7940,2024-02-24,39,Female,Hyderabad,Desktop,Regular
7941,2023-11-03,25,Male,Chennai,Mobile,Regular
7942,2024-02-28,40,Female,Bangalore,Mobile,Regular
7943,2022-10-30,55,,Chennai,Desktop,Regular
7944,2024-01-31,45,,Pune,Mobile,Regular
7945,2023-03-17,50,Female,Pune,Mobile,Regular
7946,2022-03-20,23,Female,Chennai,Mobile,Regular
7947,2022-11-02,41,Male,Pune,Mobile,High Value
7948,2024-05-11,62,Female,Hyderabad,Mobile,High Value
7949,2023-10-02,49,Male,Delhi,Mobile,Regular
7950,2024-03-09,54,Female,Mumbai,Desktop,At Risk
7951,2022-05-08,48,Male,Hyderabad,Mobile,Regular
7952,2023-01-05,21,Male,Chennai,Mobile,Regular
7953,2023-11-21,31,,Bangalore,Mobile,Regular
7954,2023-04-11,35,Female,Bangalore,Mobile,Regular
7955,2022-02-02,26,,Chennai,Mobile,Regular
7956,2023-08-25,41,Male,Hyderabad,Mobile,Regular
7957,2023-11-15,21,Female,Bangalore,Mobile,Regular
7958,2022-08-21,90,Male,Bangalore,Mobile,Regular
7959,2022-08-18,62,Female,Bangalore,Mobile,Regular
7960,2022-06-08,67,Male,Hyderabad,Mobile,High Value
7961,2023-11-21,69,Male,Chennai,Mobile,At Risk
7962,2022-08-07,20,Male,Delhi,Mobile,At Risk
7963,2022-11-24,49,Female,Chennai,Mobile,Regular
7964,2022-06-18,65,Male,Bangalore,Desktop,Regular
7965,2022-08-30,38,Male,Mumbai,Mobile,Regular
7966,2022-08-24,26,Female,Bangalore,Mobile,Regular
7967,2022-05-19,35,Female,Delhi,Mobile,Regular
7968,2022-02-17,54,Male,Pune,Desktop,Regular
7969,2022-08-12,34,Male,Mumbai,Mobile,Regular
7970,2022-04-25,21,Female,Delhi,Mobile,High Value
7971,2022-11-26,58,Female,Mumbai,Desktop,At Risk
7972,2022-11-30,22,Male,Hyderabad,Desktop,Regular
7973,2023-03-27,27,Male,Delhi,Mobile,Regular
7974,2023-05-14,34,Female,Delhi,Mobile,High Value
7975,2024-04-07,53,Male,Chennai,Mobile,Regular
7976,2023-08-12,31,Male,Delhi,Desktop,Regular
7977,2023-12-27,52,Male,Delhi,Desktop,High Value
7978,2022-01-19,65,Male,Mumbai,Mobile,At Risk
7979,2023-02-21,66,Male,Bangalore,Desktop,High Value
7980,2023-10-15,48,Female,Mumbai,Mobile,At Risk
7981,2022-03-02,18,Female,Bangalore,Mobile,At Risk
7982,2023-04-03,45,Male,Hyderabad,Mobile,Regular
7983,2022-11-11,49,,Bangalore,Mobile,Regular
7984,2023-03-10,27,,Bangalore,Mobile,Regular
7985,2023-05-24,60,Male,Bangalore,Mobile,Regular
7986,2022-07-21,19,Male,Bangalore,Mobile,Regular
7987,2022-11-30,44,Male,Bangalore,Mobile,Regular
7988,2022-01-13,45,Female,Hyderabad,Desktop,Regular
7989,2022-06-21,18,Female,Mumbai,Desktop,Regular
7990,2024-05-19,90,Male,Chennai,Mobile,Regular
7991,2023-05-13,44,Female,Mumbai,Desktop,High Value
7992,2023-02-11,69,Male,Hyderabad,Desktop,At Risk
7993,2022-06-09,69,Female,Mumbai,Mobile,Regular
7994,2023-10-18,28,Male,Pune,Mobile,High Value
7995,2024-03-06,60,Male,Hyderabad,Mobile,Regular
7996,2022-03-27,61,Male,Mumbai,Mobile,High Value
7997,2023-05-07,60,Male,Chennai,Mobile,Regular
7998,2023-06-19,68,Male,Hyderabad,Desktop,Regular
7999,2023-10-31,34,,Delhi,Mobile,Regular
8000,2022-06-26,39,Female,Delhi,Desktop,Regular
8001,2024-03-02,52,Male,Pune,Mobile,Regular
8002,2023-05-20,49,Female,Chennai,Mobile,At Risk
8003,2024-02-01,24,Female,Mumbai,Mobile,High Value
8004,2023-01-15,24,Female,Pune,Desktop,Regular
8005,2024-04-06,41,Male,Delhi,Mobile,High Value
8006,2022-06-25,24,Female,Mumbai,Desktop,High Value
8007,2022-01-06,63,Male,Pune,Mobile,Regular
8008,2023-01-09,59,Male,Pune,Mobile,At Risk
8009,2023-06-25,27,Male,Pune,Mobile,Regular
8010,2022-05-23,18,Female,Delhi,Desktop,At Risk
8011,2022-02-09,59,Male,Chennai,Mobile,High Value
8012,2023-10-02,19,Male,Hyderabad,Mobile,High Value
8013,2023-03-19,31,Female,Pune,Desktop,Regular
8014,2022-03-31,53,Male,Chennai,Mobile,Regular
8015,2024-05-18,41,Male,Delhi,Mobile,Regular
8016,2023-03-28,64,Male,Bangalore,Mobile,At Risk
8017,2022-10-26,35,Male,Pune,Mobile,High Value
8018,2024-04-21,24,Female,Chennai,Mobile,Regular
8019,2022-10-24,43,Female,Bangalore,Desktop,Regular
8020,2023-07-27,43,Male,Bangalore,Mobile,High Value
8021,2024-01-12,36,Female,Hyderabad,Desktop,Regular
8022,2023-09-07,26,Female,Hyderabad,Desktop,At Risk
8023,2022-02-10,45,Female,Pune,Mobile,Regular
8024,2024-01-04,43,Male,Hyderabad,Desktop,Regular
8025,2023-07-21,50,Female,Chennai,Desktop,High Value
8026,2023-05-22,65,Female,Hyderabad,Mobile,Regular
8027,2023-12-30,52,Female,Bangalore,Mobile,Regular
8028,2023-11-12,35,Female,Mumbai,Mobile,Regular
8029,2023-03-16,59,Female,Chennai,Desktop,Regular
8030,2022-11-03,34,Female,Delhi,Desktop,High Value
8031,2023-06-25,45,Female,Pune,Mobile,At Risk
8032,2022-12-19,63,Male,Pune,Mobile,At Risk
8033,2022-08-05,58,Female,Delhi,Mobile,Regular
8034,2023-08-21,52,Female,Chennai,Mobile,Regular
8035,2022-08-12,62,Male,Bangalore,Mobile,Regular
8036,2023-04-08,57,Male,Delhi,Mobile,At Risk
8037,2022-08-30,5,Male,Pune,Desktop,Regular
8038,2023-05-17,62,Male,Chennai,Mobile,High Value
8039,2022-07-24,5,Male,Chennai,Mobile,Regular
8040,2022-08-17,49,Male,Delhi,Desktop,Regular
8041,2022-04-08,60,Female,Delhi,Mobile,Regular
8042,2024-03-17,48,Female,Chennai,Desktop,Regular
8043,2023-10-18,49,Female,Hyderabad,Mobile,High Value
8044,2022-06-07,31,Female,Mumbai,Desktop,Regular
8045,2022-01-26,23,Female,Pune,Mobile,High Value
8046,2022-11-04,39,Male,Chennai,Mobile,Regular
8047,2022-11-10,55,Male,Pune,Mobile,At Risk
8048,2024-03-05,62,Male,Chennai,Desktop,At Risk
8049,2024-04-07,62,Female,Bangalore,Mobile,Regular
8050,2022-04-04,52,Male,Bangalore,Mobile,High Value
8051,2022-10-04,42,Female,Hyderabad,Mobile,Regular
8052,2024-01-21,40,Male,Hyderabad,Desktop,Regular
8053,2024-04-12,36,Male,Pune,Desktop,Regular
8054,2024-03-18,63,Female,Pune,Mobile,Regular
8055,2023-06-11,61,Male,Bangalore,Mobile,High Value
8056,2022-03-16,57,,Chennai,Mobile,At Risk
8057,2022-04-27,53,Male,Delhi,Desktop,Regular
8058,2023-02-16,20,Female,Bangalore,Mobile,Regular
8059,2024-06-08,49,Female,Pune,Mobile,Regular
8060,2024-06-13,45,Male,Delhi,Desktop,Regular
8061,2023-04-04,64,Male,Pune,Mobile,Regular
8062,2024-01-15,20,,Delhi,Desktop,High Value
8063,2022-08-27,5,Male,Chennai,Desktop,Regular
8064,2022-02-25,52,Male,Pune,Desktop,High Value
8065,2024-01-19,65,Male,Hyderabad,Mobile,At Risk
8066,2023-06-04,62,Female,Bangalore,Mobile,At Risk
8067,2023-11-25,53,Male,Bangalore,Mobile,At Risk
8068,2022-08-19,39,Male,Delhi,Mobile,At Risk
8069,2023-12-16,36,Male,Bangalore,Desktop,Regular
8070,2024-02-15,39,Male,Mumbai,Mobile,Regular
8071,2022-08-17,45,Female,Bangalore,Mobile,Regular
8072,2024-04-03,41,Female,Hyderabad,Mobile,High Value
8073,2022-05-16,38,Male,Chennai,Mobile,High Value
8074,2023-01-17,39,Male,Bangalore,Mobile,High Value
8075,2023-12-26,37,Male,Mumbai,Mobile,Regular
8076,2022-06-25,22,,Pune,Mobile,Regular
8077,2023-01-13,53,Female,Hyderabad,Mobile,At Risk
8078,2023-08-21,24,Female,Chennai,Mobile,Regular
8079,2023-01-17,62,Female,Pune,Mobile,High Value
8080,2023-02-03,49,Male,Pune,Mobile,High Value
8081,2023-05-28,44,Female,Hyderabad,Desktop,Regular
8082,2023-01-07,32,Male,Mumbai,Mobile,High Value
8083,2024-01-27,34,Female,Bangalore,Mobile,Regular
8084,2022-03-14,52,Male,Delhi,Mobile,High Value
8085,2023-01-06,33,Male,Delhi,Mobile,Regular
8086,2022-10-13,43,Female,Bangalore,Desktop,Regular
8087,2022-10-07,19,,Pune,Desktop,Regular
8088,2024-04-08,47,Female,Hyderabad,Mobile,High Value
8089,2022-07-08,59,Male,Chennai,Mobile,Regular
8090,2023-02-10,32,Female,Hyderabad,Mobile,Regular
8091,2024-06-17,23,,Mumbai,Mobile,Regular
8092,2022-10-12,66,Female,Pune,Desktop,Regular
8093,2023-04-12,35,Female,Delhi,Mobile,At Risk
8094,2024-03-10,23,Male,Hyderabad,Mobile,At Risk
8095,2024-03-08,59,Male,Hyderabad,Desktop,Regular
8096,2023-10-09,24,Male,Chennai,Mobile,Regular
8097,2022-09-21,53,Male,Chennai,Mobile,Regular
8098,2023-10-27,65,Male,Hyderabad,Mobile,Regular
8099,2022-05-20,31,Female,Bangalore,Desktop,At Risk
8100,2022-06-16,31,Female,Pune,Mobile,At Risk
8101,2023-09-21,33,Male,Mumbai,Mobile,Regular
8102,2022-12-06,39,Male,Hyderabad,Mobile,At Risk
8103,2023-01-21,46,Male,Hyderabad,Mobile,Regular
8104,2022-02-03,29,Female,Delhi,Desktop,Regular
8105,2022-12-03,65,Male,Pune,Desktop,Regular
8106,2024-01-30,61,Male,Delhi,Mobile,High Value
8107,2024-05-04,55,Female,Mumbai,Mobile,Regular
8108,2023-12-10,18,Female,Hyderabad,Mobile,Regular
8109,2023-01-30,33,Male,Hyderabad,Mobile,Regular
8110,2024-05-08,49,Female,Bangalore,Desktop,At Risk
8111,2022-10-25,52,,Bangalore,Mobile,High Value
8112,2023-11-26,21,Female,Hyderabad,Mobile,High Value
8113,2023-03-29,37,Female,Bangalore,Desktop,Regular
8114,2022-01-28,40,Female,Delhi,Mobile,Regular
8115,2022-09-21,50,Male,Delhi,Mobile,Regular
8116,2023-04-09,38,Male,Chennai,Mobile,Regular
8117,2022-10-31,40,Male,Chennai,Mobile,At Risk
8118,2024-05-20,44,Male,Mumbai,Mobile,At Risk
8119,2023-07-29,56,Male,Delhi,Mobile,Regular
8120,2022-11-04,24,Female,Bangalore,Mobile,High Value
8121,2022-10-30,30,Male,Chennai,Mobile,Regular
8122,2022-08-07,36,Male,Hyderabad,Mobile,Regular
8123,2022-04-26,20,Male,Mumbai,Mobile,Regular
8124,2022-12-08,34,Female,Hyderabad,Mobile,High Value
8125,2022-02-28,37,Female,Bangalore,Desktop,Regular
8126,2024-03-19,43,Male,Hyderabad,Mobile,High Value
8127,2023-07-17,21,Male,Bangalore,Mobile,Regular
8128,2023-08-14,61,Female,Mumbai,Mobile,High Value
8129,2023-11-11,5,Male,Bangalore,Mobile,Regular
8130,2022-03-17,23,Female,Mumbai,Mobile,At Risk
8131,2022-01-05,63,Male,Hyderabad,Mobile,Regular
8132,2023-03-03,63,Male,Chennai,Mobile,Regular
8133,2024-01-07,40,,Pune,Mobile,Regular
8134,2023-07-09,59,Male,Mumbai,Mobile,At Risk
8135,2023-04-23,56,Male,Mumbai,Mobile,High Value
8136,2023-08-14,57,Male,Chennai,Desktop,Regular
8137,2023-02-14,61,Female,Delhi,Mobile,Regular
8138,2022-06-06,58,,Bangalore,Desktop,Regular
8139,2022-04-24,37,,Mumbai,Mobile,At Risk
8140,2022-03-12,26,Female,Chennai,Desktop,Regular
8141,2023-04-13,37,Female,Bangalore,Mobile,Regular
8142,2023-01-21,55,Male,Mumbai,Desktop,Regular
8143,2023-12-01,64,Female,Pune,Desktop,Regular
8144,2023-03-18,67,,Hyderabad,Mobile,Regular
8145,2023-03-04,26,Male,Mumbai,Mobile,Regular
8146,2023-02-26,47,Female,Mumbai,Mobile,High Value
8147,2023-03-02,35,Male,Pune,Desktop,Regular
8148,2023-04-12,50,Male,Hyderabad,Mobile,Regular
8149,2023-06-02,61,Male,Hyderabad,Mobile,Regular
8150,2023-11-06,55,Female,Chennai,Mobile,Regular
8151,2023-03-11,63,Male,Mumbai,Mobile,Regular
8152,2023-12-31,49,Female,Mumbai,Mobile,High Value
8153,2022-03-20,20,Female,Bangalore,Mobile,Regular
8154,2023-05-11,69,Female,Mumbai,Mobile,Regular
8155,2024-01-10,55,Male,Delhi,Desktop,High Value
8156,2023-04-15,65,,Chennai,Desktop,At Risk
8157,2022-11-23,49,Male,Mumbai,Mobile,Regular
8158,2022-06-21,37,Male,Delhi,Mobile,Regular
8159,2023-07-04,34,Male,Mumbai,Desktop,Regular
8160,2024-02-08,26,Male,Pune,Desktop,High Value
8161,2024-01-22,39,Female,Delhi,Mobile,Regular
8162,2023-12-10,5,Male,Delhi,Desktop,Regular
8163,2023-12-23,64,Male,Chennai,Desktop,Regular
8164,2023-12-22,40,Female,Mumbai,Mobile,Regular
8165,2022-10-12,27,Female,Bangalore,Mobile,High Value
8166,2023-11-03,36,Female,Bangalore,Mobile,Regular
8167,2022-10-11,35,Female,Delhi,Mobile,High Value
8168,2023-01-06,53,Female,Mumbai,Desktop,Regular
8169,2024-05-21,31,,Bangalore,Desktop,Regular
8170,2022-01-17,56,Male,Mumbai,Mobile,Regular
8171,2024-03-26,24,Male,Bangalore,Mobile,High Value
8172,2023-02-11,21,Male,Mumbai,Desktop,High Value
8173,2024-03-02,40,Female,Delhi,Desktop,Regular
8174,2023-09-22,69,Female,Bangalore,Mobile,Regular
8175,2022-06-15,48,Female,Bangalore,Mobile,High Value
8176,2022-09-23,35,Female,Pune,Desktop,Regular
8177,2023-02-02,44,Male,Mumbai,Desktop,Regular
8178,2023-01-18,34,Female,Pune,Desktop,Regular
8179,2023-09-16,53,,Bangalore,Desktop,High Value
8180,2023-12-02,30,Male,Bangalore,Mobile,At Risk
8181,2024-02-27,34,Female,Bangalore,Mobile,High Value
8182,2023-10-28,42,Male,Pune,Desktop,At Risk
8183,2023-09-09,60,Female,Chennai,Mobile,Regular
8184,2023-01-26,27,Female,Delhi,Mobile,High Value
8185,2023-05-12,63,Female,Hyderabad,Mobile,Regular
8186,2023-05-13,62,Male,Chennai,Mobile,Regular
8187,2023-04-23,39,Female,Chennai,Desktop,Regular
8188,2023-10-29,24,,Hyderabad,Mobile,High Value
8189,2023-08-16,20,Female,Hyderabad,Mobile,Regular
8190,2023-03-24,25,Female,Bangalore,Mobile,Regular
8191,2023-04-11,49,Male,Delhi,Mobile,Regular
8192,2023-08-16,69,Male,Delhi,Mobile,Regular
8193,2022-12-26,52,Female,Hyderabad,Mobile,Regular
8194,2024-01-25,62,Female,Pune,Mobile,Regular
8195,2022-01-19,45,Female,Pune,Mobile,Regular
8196,2022-02-13,68,Female,Hyderabad,Mobile,High Value
8197,2024-03-08,26,Male,Pune,Mobile,Regular
8198,2022-08-21,28,Female,Bangalore,Desktop,At Risk
8199,2022-11-04,68,Female,Delhi,Desktop,Regular
8200,2022-11-25,21,Male,Hyderabad,Desktop,Regular
8201,2023-06-18,49,Female,Mumbai,Mobile,High Value
8202,2023-05-18,37,Male,Hyderabad,Mobile,Regular
8203,2022-07-08,40,Male,Pune,Mobile,At Risk
8204,2022-09-29,46,Male,Bangalore,Desktop,At Risk
8205,2022-09-14,34,Male,Delhi,Mobile,Regular
8206,2023-04-10,18,Male,Pune,Desktop,Regular
8207,2023-09-27,28,Female,Pune,Mobile,High Value
8208,2023-11-19,24,Male,Pune,Desktop,Regular
8209,2022-05-06,55,Male,Mumbai,Mobile,Regular
8210,2023-12-12,33,Male,Hyderabad,Mobile,Regular
8211,2022-01-20,5,Male,Hyderabad,Mobile,Regular
8212,2024-01-22,21,Female,Chennai,Mobile,At Risk
8213,2022-07-11,45,Female,Bangalore,Desktop,Regular
8214,2022-06-15,63,Female,Pune,Mobile,Regular
8215,2023-02-06,58,Male,Pune,Desktop,Regular
8216,2022-01-05,54,Female,Mumbai,Mobile,High Value
8217,2022-07-19,54,Female,Delhi,Mobile,Regular
8218,2023-03-26,36,Female,Mumbai,Mobile,Regular
8219,2024-06-13,63,Male,Hyderabad,Mobile,Regular
8220,2024-03-07,34,Female,Mumbai,Desktop,Regular
8221,2022-11-15,29,Male,Chennai,Mobile,Regular
8222,2023-02-05,24,Male,Bangalore,Mobile,High Value
8223,2023-07-14,62,Female,Delhi,Mobile,Regular
8224,2024-04-06,58,Female,Delhi,Desktop,Regular
8225,2024-03-20,24,Male,Chennai,Desktop,Regular
8226,2023-11-25,24,Male,Hyderabad,Mobile,Regular
8227,2022-10-11,54,Female,Chennai,Desktop,At Risk
8228,2023-02-15,65,Male,Bangalore,Desktop,High Value
8229,2023-12-16,34,Male,Mumbai,Mobile,Regular
8230,2023-03-28,34,Male,Hyderabad,Mobile,High Value
8231,2023-01-08,23,Male,Chennai,Desktop,Regular
8232,2022-01-29,54,Male,Bangalore,Desktop,High Value
8233,2023-12-19,31,Female,Mumbai,Mobile,Regular
8234,2022-10-10,60,Male,Hyderabad,Desktop,Regular
8235,2023-09-09,24,Female,Chennai,Mobile,High Value
8236,2023-01-25,39,Female,Pune,Mobile,Regular
8237,2022-07-23,25,Male,Bangalore,Mobile,Regular
8238,2022-07-26,24,Male,Mumbai,Mobile,Regular
8239,2022-05-05,52,Female,Hyderabad,Mobile,Regular
8240,2022-07-04,46,Male,Chennai,Mobile,Regular
8241,2023-03-04,48,Female,Mumbai,Mobile,Regular
8242,2023-02-28,52,Male,Hyderabad,Mobile,Regular
8243,2024-02-26,47,Male,Bangalore,Mobile,Regular
8244,2022-04-27,24,Male,Mumbai,Mobile,Regular
8245,2022-10-20,33,,Hyderabad,Desktop,Regular
8246,2022-05-27,19,Female,Pune,Mobile,Regular
8247,2022-08-15,23,Female,Chennai,Mobile,Regular
8248,2022-01-31,67,Male,Bangalore,Mobile,Regular
8249,2024-06-06,5,Male,Delhi,Mobile,Regular
8250,2022-08-27,29,,Hyderabad,Mobile,Regular
8251,2023-06-14,20,Male,Chennai,Mobile,At Risk
8252,2022-03-16,27,Male,Chennai,Desktop,High Value
8253,2024-05-10,66,Female,Mumbai,Mobile,Regular
8254,2023-04-10,26,Female,Mumbai,Mobile,Regular
8255,2023-07-23,41,Male,Pune,Mobile,High Value
8256,2024-01-26,51,Male,Mumbai,Mobile,At Risk
8257,2024-04-03,38,Male,Hyderabad,Mobile,High Value
8258,2022-04-21,38,Female,Pune,Mobile,Regular
8259,2024-02-06,56,Male,Hyderabad,Mobile,High Value
8260,2023-03-02,53,Female,Delhi,Mobile,High Value
8261,2022-10-20,58,Female,Chennai,Mobile,Regular
8262,2024-01-07,63,Female,Chennai,Mobile,High Value
8263,2023-07-29,51,Male,Pune,Mobile,Regular
8264,2022-12-14,67,Male,Chennai,Mobile,Regular
8265,2022-02-01,66,Male,Pune,Mobile,Regular
8266,2022-01-27,30,Female,Delhi,Mobile,Regular
8267,2024-01-06,54,Male,Delhi,Desktop,Regular
8268,2022-09-28,54,Male,Chennai,Mobile,Regular
8269,2023-10-23,65,Male,Chennai,Mobile,Regular
8270,2023-02-12,18,Female,Mumbai,Mobile,Regular
8271,2023-08-14,41,Female,Mumbai,Mobile,Regular
8272,2022-01-20,55,Female,Hyderabad,Desktop,Regular
8273,2023-11-17,44,Male,Chennai,Desktop,At Risk
8274,2024-01-16,55,Male,Bangalore,Mobile,Regular
8275,2023-04-20,68,Female,Pune,Desktop,Regular
8276,2022-01-28,19,Male,Chennai,Mobile,Regular
8277,2023-08-26,41,Male,Delhi,Mobile,At Risk
8278,2022-07-08,28,Male,Hyderabad,Mobile,Regular
8279,2024-03-23,39,Female,Delhi,Desktop,At Risk
8280,2022-09-05,50,Female,Bangalore,Desktop,Regular
8281,2024-02-25,19,Male,Mumbai,Desktop,Regular
8282,2022-07-08,26,Male,Bangalore,Mobile,At Risk
8283,2023-06-21,58,Male,Pune,Mobile,High Value
8284,2022-01-28,56,Female,Bangalore,Mobile,Regular
8285,2023-08-31,27,Female,Mumbai,Mobile,Regular
8286,2023-05-29,35,Female,Bangalore,Mobile,Regular
8287,2024-04-08,66,Female,Hyderabad,Desktop,At Risk
8288,2024-02-06,40,Male,Chennai,Mobile,High Value
8289,2024-02-15,41,Female,Chennai,Mobile,Regular
8290,2023-02-04,21,Male,Mumbai,Mobile,Regular
8291,2022-07-12,39,Female,Pune,Desktop,At Risk
8292,2022-12-31,58,Female,Delhi,Desktop,Regular
8293,2022-11-12,23,Male,Hyderabad,Mobile,Regular
8294,2022-09-16,43,Male,Mumbai,Mobile,At Risk
8295,2023-03-08,25,Male,Hyderabad,Mobile,High Value
8296,2022-12-03,90,Female,Mumbai,Mobile,Regular
8297,2024-03-25,58,Female,Bangalore,Desktop,Regular
8298,2022-02-25,30,Male,Chennai,Mobile,Regular
8299,2024-04-05,51,Female,Delhi,Mobile,Regular
8300,2022-05-29,68,Male,Delhi,Mobile,Regular
8301,2023-04-15,33,Male,Bangalore,Desktop,High Value
8302,2024-05-09,40,Male,Hyderabad,Mobile,Regular
8303,2023-11-24,44,Female,Bangalore,Mobile,Regular
8304,2022-12-17,27,Male,Pune,Mobile,At Risk
8305,2024-04-20,53,Female,Delhi,Mobile,High Value
8306,2022-11-28,19,Female,Hyderabad,Mobile,Regular
8307,2022-03-27,38,Female,Hyderabad,Desktop,At Risk
8308,2024-04-01,18,Female,Bangalore,Mobile,Regular
8309,2022-10-02,33,Female,Chennai,Mobile,Regular
8310,2024-04-11,36,Male,Bangalore,Mobile,At Risk
8311,2022-12-24,53,Male,Pune,Mobile,Regular
8312,2024-04-22,66,Male,Pune,Desktop,High Value
8313,2022-03-14,68,Male,Hyderabad,Desktop,Regular
8314,2023-03-12,26,Male,Delhi,Desktop,High Value
8315,2022-12-17,46,Male,Delhi,Desktop,Regular
8316,2024-04-29,38,Male,Hyderabad,Mobile,At Risk
8317,2022-09-29,40,Male,Mumbai,Mobile,High Value
8318,2024-03-30,19,Female,Mumbai,Desktop,Regular
8319,2023-09-08,42,Male,Delhi,Mobile,High Value
8320,2022-01-20,38,Female,Mumbai,Mobile,Regular
8321,2023-04-28,55,Male,Bangalore,Mobile,Regular
8322,2023-07-13,62,Male,Pune,Mobile,Regular
8323,2023-11-26,61,Male,Chennai,Mobile,At Risk
8324,2022-02-15,67,Male,Pune,Mobile,Regular
8325,2022-12-29,33,Male,Delhi,Mobile,Regular
8326,2023-11-08,47,Female,Hyderabad,Mobile,Regular
8327,2022-01-23,38,Female,Chennai,Desktop,High Value
8328,2023-01-21,57,Female,Mumbai,Desktop,Regular
8329,2024-02-11,35,Female,Pune,Mobile,Regular
8330,2022-10-10,48,Male,Delhi,Desktop,Regular
8331,2022-07-11,60,Female,Delhi,Mobile,Regular
8332,2022-05-10,30,Female,Bangalore,Mobile,Regular
8333,2024-01-11,38,Male,Pune,Mobile,Regular
8334,2024-06-07,43,Female,Bangalore,Mobile,Regular
8335,2022-06-15,30,Female,Hyderabad,Mobile,Regular
8336,2023-08-26,59,Male,Chennai,Desktop,Regular
8337,2022-03-23,65,Female,Pune,Mobile,Regular
8338,2023-07-04,37,Female,Bangalore,Mobile,Regular
8339,2023-04-18,41,Male,Delhi,Desktop,Regular
8340,2023-05-27,38,Male,Mumbai,Mobile,High Value
8341,2023-07-30,55,Female,Hyderabad,Desktop,High Value
8342,2024-01-23,44,Female,Chennai,Desktop,Regular
8343,2023-11-09,29,Male,Delhi,Mobile,Regular
8344,2024-04-18,38,Male,Mumbai,Desktop,Regular
8345,2023-08-26,68,Male,Bangalore,Mobile,Regular
8346,2024-05-29,67,Female,Delhi,Mobile,Regular
8347,2022-12-14,45,Male,Bangalore,Desktop,Regular
8348,2024-02-21,57,Female,Delhi,Desktop,High Value
8349,2022-09-09,37,Male,Hyderabad,Desktop,At Risk
8350,2024-01-02,38,Male,Bangalore,Desktop,Regular
8351,2024-04-12,32,Female,Hyderabad,Mobile,Regular
8352,2024-01-21,60,Female,Bangalore,Mobile,Regular
8353,2022-10-22,5,Male,Bangalore,Desktop,Regular
8354,2022-03-16,57,Female,Mumbai,Mobile,At Risk
8355,2024-01-13,51,Female,Bangalore,Mobile,Regular
8356,2022-02-15,43,Female,Hyderabad,Mobile,Regular
8357,2023-08-03,58,Female,Mumbai,Desktop,Regular
8358,2022-07-20,20,Female,Bangalore,Mobile,High Value
8359,2023-11-12,22,Male,Delhi,Mobile,At Risk
8360,2022-08-26,61,Male,Mumbai,Mobile,High Value
8361,2023-02-27,25,Male,Bangalore,Desktop,At Risk
8362,2023-12-26,18,Female,Bangalore,Desktop,Regular
8363,2023-03-24,53,,Hyderabad,Mobile,At Risk
8364,2022-10-14,18,Female,Hyderabad,Mobile,Regular
8365,2023-02-01,23,Female,Delhi,Desktop,At Risk
8366,2022-04-18,67,Female,Pune,Mobile,At Risk
