order_item_id,order_id,product_id,quantity,item_price
38634,19335,255,1,2540.87
38635,19335,16,3,4986.74
38636,19335,186,3,812.24
38637,19336,89,1,3290.65
38638,19337,40,3,1015.11
38639,19337,290,2,574.76
38640,19338,39,2,4778.82
38641,19338,287,2,2544.92
38642,19339,272,1,2167.52
38643,19339,67,1,1283.04
38644,19340,137,3,891.1
38645,19341,265,3,2615.86
38646,19341,165,3,412.78
38647,19342,218,1,1924.71
38648,19343,4,3,1904.48
38649,19344,109,1,5495.97
38650,19344,146,3,3389.29
38651,19345,11,1,1465.76
38652,19345,77,1,5501.65
38653,19346,55,1,806.91
38654,19347,55,3,806.91
38655,19347,270,2,2464.33
38656,19347,102,3,2982.19
38657,19348,28,3,5170.44
38658,19349,191,2,4237.22
38659,19350,44,3,707.36
38660,19350,259,1,4867.28
38661,19350,271,1,4454.09
38662,19351,11,3,1465.76
38663,19352,228,2,2112.93
38664,19352,222,3,4078.75
38665,19352,259,1,4867.28
38666,19353,236,1,1618.28
38667,19353,266,3,1621.39
38668,19353,275,1,5449.1
38669,19354,254,3,4026.94
38670,19354,25,3,3358.39
38671,19354,55,1,806.91
38672,19355,126,1,5824.75
38673,19355,166,1,4904.69
38674,19355,252,3,1105.13
38675,19356,37,2,997.77
38676,19356,33,1,696.22
38677,19357,1,3,4444.39
38678,19357,68,1,2597.35
38679,19358,79,2,3104.79
38680,19358,141,2,3735.47
38681,19358,97,2,4455.8
38682,19359,45,1,1481.98
38683,19360,18,3,948.31
38684,19361,43,1,1090.9
38685,19361,171,2,3834.38
38686,19362,20,3,5629.13
38687,19363,104,2,2611.18
38688,19364,8,2,5222.97
38689,19365,137,3,891.1
38690,19365,176,2,3649.5
38691,19365,164,3,3406.7
38692,19366,197,3,5853.36
38693,19366,115,1,4282.62
38694,19366,179,3,3213.45
38695,19367,158,3,889.25
38696,19367,73,3,1932.38
38697,19368,150,1,3847.5
38698,19368,134,2,1226.24
38699,19369,261,2,3374.75
38700,19369,269,3,1094.12
38701,19370,102,1,2982.19
38702,19370,131,1,1367.58
38703,19371,213,3,1956.05
38704,19371,26,1,5213.05
38705,19371,247,1,4881.64
38706,19372,60,3,4300.83
38707,19373,159,1,2766.23
38708,19373,223,2,5624.62
38709,19374,79,1,3104.79
38710,19375,266,3,1621.39
38711,19375,184,1,2775.32
38712,19376,255,2,2540.87
38713,19377,157,3,5522.24
38714,19377,57,1,4455.76
38715,19377,227,1,2177.9
38716,19378,115,2,4282.62
38717,19378,171,3,3834.38
38718,19378,293,3,2636.74
38719,19379,175,1,2264.14
38720,19380,300,2,2400.06
38721,19381,118,3,5295.55
38722,19382,232,1,4303.66
38723,19382,116,3,4453.25
38724,19382,116,2,4453.25
38725,19383,236,1,1618.28
38726,19383,34,1,503.81
38727,19384,62,3,4211.95
38728,19385,142,3,3241.08
38729,19385,181,2,3224.47
38730,19386,291,3,5544.7
38731,19387,241,1,1738.37
38732,19388,19,1,5340.58
38733,19388,231,3,5925.11
38734,19389,84,3,5520.62
38735,19389,239,2,3159.72
38736,19389,100,3,2996.22
38737,19390,83,2,2501.77
38738,19390,257,1,2182.47
38739,19390,27,3,4508.04
38740,19391,147,1,653.78
38741,19391,196,1,3511.03
38742,19392,39,1,4778.82
38743,19392,177,2,4180.87
38744,19392,148,3,3591.25
38745,19393,251,2,640.21
38746,19394,47,2,4105.22
38747,19394,234,1,5903.7
38748,19395,254,1,4026.94
38749,19395,280,1,725.22
38750,19396,86,2,3954.57
38751,19396,73,1,1932.38
38752,19396,236,2,1618.28
38753,19397,174,3,1791.25
38754,19398,112,2,3447.71
38755,19399,82,2,583.27
38756,19399,71,3,3079.98
38757,19400,217,2,1068.24
38758,19400,201,3,4478.5
38759,19401,103,3,1983.88
38760,19402,267,2,625.78
38761,19403,17,3,1124.76
38762,19404,54,3,869.69
38763,19405,25,2,3358.39
38764,19406,137,1,891.1
38765,19407,84,1,5520.62
38766,19407,297,3,5203.86
38767,19407,180,1,2791.2
38768,19408,55,3,806.91
38769,19409,166,3,4904.69
38770,19409,10,1,1592.94
38771,19409,280,2,725.22
38772,19410,128,2,4208.02
38773,19411,107,1,1155.18
38774,19411,157,3,5522.24
38775,19412,219,2,4558.52
38776,19412,171,2,3834.38
38777,19412,218,3,1924.71
38778,19413,114,1,5384.51
38779,19413,270,3,2464.33
38780,19414,250,3,3144.9
38781,19414,39,2,4778.82
38782,19415,243,3,2258.87
38783,19416,145,1,3521.02
38784,19416,52,2,3266.14
38785,19416,64,2,3379.77
38786,19417,196,2,3511.03
38787,19417,139,2,5461.77
38788,19418,87,3,2022.3
38789,19418,4,2,1904.48
38790,19418,70,1,4735.98
38791,19419,183,1,1688.91
38792,19420,99,2,778.58
38793,19421,190,1,4548.56
38794,19421,153,3,1599.75
38795,19422,102,1,2982.19
38796,19422,84,2,5520.62
38797,19422,298,2,918.15
38798,19423,127,2,2013.51
38799,19423,241,3,1738.37
38800,19423,167,1,887.98
38801,19424,124,2,5145.54
38802,19424,132,2,3781.56
38803,19424,261,3,3374.75
38804,19425,132,3,3781.56
38805,19426,92,3,2859.71
38806,19427,132,2,3781.56
38807,19428,167,1,887.98
38808,19428,8,1,5222.97
38809,19428,284,2,3114.8
38810,19429,102,3,2982.19
38811,19429,233,2,5574.37
38812,19430,271,3,4454.09
38813,19431,12,2,3406.55
38814,19431,2,3,1956.2
38815,19431,106,3,5736.69
38816,19432,240,1,698.16
38817,19432,164,3,3406.7
38818,19432,134,3,1226.24
38819,19433,118,2,5295.55
38820,19433,284,3,3114.8
38821,19434,184,1,2775.32
38822,19434,45,1,1481.98
38823,19435,19,1,5340.58
38824,19436,210,3,3385.04
38825,19436,206,3,2469.69
38826,19437,111,2,1220.91
38827,19437,281,1,5584.73
38828,19438,154,3,3659.85
38829,19438,142,3,3241.08
38830,19438,273,2,3955.76
38831,19439,166,3,4904.69
38832,19439,180,2,2791.2
38833,19439,16,2,4986.74
38834,19440,251,3,640.21
38835,19440,151,2,3733.47
38836,19441,29,2,3579.54
38837,19441,153,2,1599.75
38838,19441,244,1,2280.36
38839,19442,33,2,696.22
38840,19443,57,3,4455.76
38841,19443,13,2,3140.05
38842,19443,249,3,5473.35
38843,19444,156,1,4262.37
38844,19445,189,1,3996.25
38845,19445,115,2,4282.62
38846,19445,253,1,4051.42
38847,19446,195,1,4460.8
38848,19446,73,3,1932.38
38849,19446,261,1,3374.75
38850,19447,123,3,2789.39
38851,19447,47,3,4105.22
38852,19448,73,2,1932.38
38853,19448,184,3,2775.32
38854,19448,93,3,2224.27
38855,19449,191,2,4237.22
38856,19449,147,3,653.78
38857,19450,183,3,1688.91
38858,19450,168,3,1009.21
38859,19450,130,2,1130.99
38860,19451,198,1,5616.9
38861,19452,38,3,5211.2
38862,19453,65,3,869.78
38863,19454,150,1,3847.5
38864,19454,72,2,4447.22
38865,19454,205,2,5928.86
38866,19455,145,2,3521.02
38867,19455,77,2,5501.65
38868,19456,174,1,1791.25
38869,19457,96,2,2859.87
38870,19457,269,3,1094.12
38871,19458,46,2,3247.02
38872,19459,250,2,3144.9
38873,19460,136,2,2559.79
38874,19460,119,2,2301.44
38875,19460,79,3,3104.79
38876,19461,66,1,4067.52
38877,19461,226,1,2443.11
38878,19462,78,1,3701.63
38879,19462,7,1,5398.03
38880,19463,237,3,4439.02
38881,19464,199,3,836.01
38882,19464,135,2,3217.56
38883,19465,206,1,2469.69
38884,19466,245,3,3720.0
38885,19467,97,3,4455.8
38886,19468,154,3,3659.85
38887,19468,94,2,3546.24
38888,19469,297,1,5203.86
38889,19470,129,1,1873.37
38890,19470,146,2,3389.29
38891,19471,35,1,5355.98
38892,19472,28,2,5170.44
38893,19472,212,1,3146.75
38894,19473,102,3,2982.19
38895,19473,291,1,5544.7
38896,19474,81,2,811.93
38897,19474,112,3,3447.71
38898,19475,149,1,3169.98
38899,19475,284,3,3114.8
38900,19476,186,1,812.24
38901,19476,157,3,5522.24
38902,19476,10,1,1592.94
38903,19477,107,1,1155.18
38904,19478,114,2,5384.51
38905,19479,137,1,891.1
38906,19479,61,2,5338.22
38907,19479,278,3,4202.31
38908,19480,228,3,2112.93
38909,19480,139,2,5461.77
38910,19480,141,1,3735.47
38911,19481,86,1,3954.57
38912,19482,218,1,1924.71
38913,19483,107,3,1155.18
38914,19483,90,1,2160.75
38915,19483,115,3,4282.62
38916,19484,70,3,4735.98
38917,19484,24,3,3680.13
38918,19484,118,1,5295.55
38919,19485,70,1,4735.98
38920,19486,290,2,574.76
38921,19486,142,3,3241.08
38922,19486,79,3,3104.79
38923,19487,287,2,2544.92
38924,19488,222,3,4078.75
38925,19489,98,1,569.48
38926,19489,178,1,1710.97
38927,19489,85,3,5511.63
38928,19490,65,1,869.78
38929,19491,59,1,2060.35
38930,19491,19,3,5340.58
38931,19492,201,3,4478.5
38932,19492,205,2,5928.86
38933,19492,149,3,3169.98
38934,19493,208,2,3615.34
38935,19493,19,1,5340.58
38936,19493,50,1,4296.12
38937,19494,294,3,993.76
38938,19495,12,2,3406.55
38939,19496,25,2,3358.39
38940,19496,4,2,1904.48
38941,19497,150,1,3847.5
38942,19497,41,1,4144.19
38943,19497,122,1,5511.63
38944,19498,152,1,2230.14
38945,19499,282,2,3217.34
38946,19499,107,3,1155.18
38947,19499,119,2,2301.44
38948,19500,50,2,4296.12
38949,19500,258,3,4620.55
38950,19501,46,3,3247.02
38951,19502,167,2,887.98
38952,19502,32,1,1070.61
38953,19502,16,1,4986.74
38954,19503,6,1,1978.69
38955,19504,256,3,1255.21
38956,19504,282,3,3217.34
38957,19505,94,2,3546.24
38958,19505,188,1,5291.46
38959,19506,51,3,529.86
38960,19506,97,3,4455.8
38961,19507,168,1,1009.21
38962,19507,259,2,4867.28
38963,19507,31,1,3454.27
38964,19508,127,2,2013.51
38965,19509,241,1,1738.37
38966,19509,152,3,2230.14
38967,19510,127,2,2013.51
38968,19511,170,2,3209.55
38969,19512,120,2,1291.09
38970,19513,192,1,1818.7
38971,19513,295,1,5639.02
38972,19514,78,3,3701.63
38973,19515,199,2,836.01
38974,19516,101,3,1599.57
38975,19517,84,1,5520.62
38976,19517,297,3,5203.86
38977,19517,215,2,3107.7
38978,19518,102,3,2982.19
38979,19518,149,2,3169.98
38980,19518,70,2,4735.98
38981,19519,247,2,4881.64
38982,19519,172,1,5010.61
38983,19519,253,2,4051.42
38984,19520,66,2,4067.52
38985,19520,232,3,4303.66
38986,19520,272,2,2167.52
38987,19521,256,1,1255.21
38988,19521,194,3,4126.23
38989,19521,40,3,1015.11
38990,19522,227,3,2177.9
38991,19522,245,2,3720.0
38992,19523,113,2,2576.48
38993,19523,166,3,4904.69
38994,19523,266,2,1621.39
38995,19524,58,3,911.73
38996,19524,34,1,503.81
38997,19524,106,1,5736.69
38998,19525,285,2,738.01
38999,19525,206,1,2469.69
39000,19526,10,1,1592.94
39001,19526,111,3,1220.91
39002,19527,286,2,2404.38
39003,19527,100,1,2996.22
39004,19527,252,3,1105.13
39005,19528,262,1,2894.57
39006,19528,150,3,3847.5
39007,19528,219,2,4558.52
39008,19529,88,1,5444.04
39009,19529,234,3,5903.7
39010,19529,256,2,1255.21
39011,19530,6,3,1978.69
39012,19530,43,2,1090.9
39013,19530,239,1,3159.72
39014,19531,28,1,5170.44
39015,19532,259,1,4867.28
39016,19532,124,1,5145.54
39017,19533,95,3,1817.21
39018,19533,104,1,2611.18
39019,19534,185,2,5158.85
39020,19535,271,3,4454.09
39021,19535,92,2,2859.71
39022,19536,52,2,3266.14
39023,19537,200,3,2997.11
39024,19537,26,1,5213.05
39025,19537,222,2,4078.75
39026,19538,46,3,3247.02
39027,19539,103,3,1983.88
39028,19539,262,2,2894.57
39029,19540,204,1,5839.28
39030,19540,227,1,2177.9
39031,19540,262,3,2894.57
39032,19541,38,1,5211.2
39033,19541,72,3,4447.22
39034,19542,29,1,3579.54
39035,19542,230,3,5825.72
39036,19543,195,3,4460.8
39037,19543,270,3,2464.33
39038,19544,125,3,886.72
39039,19545,15,2,3551.88
39040,19546,288,2,2686.27
39041,19546,65,1,869.78
39042,19547,258,1,4620.55
39043,19547,58,2,911.73
39044,19548,291,2,5544.7
39045,19548,54,2,869.69
39046,19549,278,2,4202.31
39047,19549,298,2,918.15
39048,19550,19,3,5340.58
39049,19550,76,3,462.34
39050,19551,136,3,2559.79
39051,19552,158,1,889.25
39052,19552,84,2,5520.62
39053,19553,132,3,3781.56
39054,19553,289,3,5446.71
39055,19553,64,2,3379.77
39056,19554,202,3,472.32
39057,19554,13,3,3140.05
39058,19555,159,1,2766.23
39059,19555,41,2,4144.19
39060,19555,39,2,4778.82
39061,19556,223,3,5624.62
39062,19557,5,1,4578.15
39063,19558,123,2,2789.39
39064,19559,196,1,3511.03
39065,19560,55,2,806.91
39066,19561,256,2,1255.21
39067,19562,69,1,5424.44
39068,19563,211,3,2473.69
39069,19563,40,1,1015.11
39070,19563,250,1,3144.9
39071,19564,279,1,1819.15
39072,19564,110,2,3338.92
39073,19565,160,1,842.5
39074,19565,169,1,1340.4
39075,19565,66,3,4067.52
39076,19566,38,2,5211.2
39077,19566,108,2,4517.85
39078,19567,93,3,2224.27
39079,19567,21,1,2811.85
39080,19567,223,3,5624.62
39081,19568,281,1,5584.73
39082,19568,45,3,1481.98
39083,19568,279,1,1819.15
39084,19569,216,1,5971.93
39085,19569,2,1,1956.2
39086,19570,55,2,806.91
39087,19570,252,1,1105.13
39088,19570,271,3,4454.09
39089,19571,23,2,1682.28
39090,19571,46,1,3247.02
39091,19572,65,3,869.78
39092,19573,131,1,1367.58
39093,19573,272,2,2167.52
39094,19574,188,3,5291.46
39095,19574,71,1,3079.98
39096,19574,44,3,707.36
39097,19575,170,1,3209.55
39098,19576,48,3,5434.36
39099,19577,282,2,3217.34
39100,19577,244,1,2280.36
39101,19577,4,3,1904.48
39102,19578,280,2,725.22
39103,19578,174,3,1791.25
39104,19579,205,2,5928.86
39105,19580,13,2,3140.05
39106,19580,145,3,3521.02
39107,19581,250,1,3144.9
39108,19581,124,1,5145.54
39109,19582,240,1,698.16
39110,19582,216,2,5971.93
39111,19582,130,3,1130.99
39112,19583,28,3,5170.44
39113,19583,185,1,5158.85
39114,19583,21,2,2811.85
39115,19584,251,3,640.21
39116,19585,79,2,3104.79
39117,19585,51,1,529.86
39118,19586,246,2,1669.14
39119,19587,276,3,5294.7
39120,19587,127,2,2013.51
39121,19587,179,1,3213.45
39122,19588,61,1,5338.22
39123,19589,134,3,1226.24
39124,19589,216,2,5971.93
39125,19590,72,2,4447.22
39126,19590,104,3,2611.18
39127,19590,245,1,3720.0
39128,19591,105,2,3300.0
39129,19591,134,2,1226.24
39130,19591,299,3,3072.1
39131,19592,59,3,2060.35
39132,19593,86,2,3954.57
39133,19593,256,3,1255.21
39134,19593,16,3,4986.74
39135,19594,225,2,1430.7
39136,19594,149,3,3169.98
39137,19595,107,3,1155.18
39138,19596,137,3,891.1
39139,19596,181,1,3224.47
39140,19597,204,3,5839.28
39141,19598,132,2,3781.56
39142,19598,44,1,707.36
39143,19599,185,2,5158.85
39144,19599,275,2,5449.1
39145,19600,269,1,1094.12
39146,19600,250,2,3144.9
39147,19600,266,3,1621.39
39148,19601,184,2,2775.32
39149,19601,261,2,3374.75
39150,19601,120,1,1291.09
39151,19602,9,3,742.68
39152,19602,120,1,1291.09
39153,19602,240,1,698.16
39154,19603,4,1,1904.48
39155,19604,154,3,3659.85
39156,19605,31,1,3454.27
39157,19605,149,1,3169.98
39158,19605,90,2,2160.75
39159,19606,178,1,1710.97
39160,19606,113,1,2576.48
39161,19607,102,2,2982.19
39162,19607,286,3,2404.38
39163,19608,99,1,778.58
39164,19608,9,1,742.68
39165,19608,219,3,4558.52
39166,19609,224,1,1470.06
39167,19610,172,3,5010.61
39168,19610,249,1,5473.35
39169,19610,35,3,5355.98
39170,19611,54,1,869.69
39171,19611,182,3,5560.99
39172,19611,274,1,5309.96
39173,19612,203,2,4978.14
39174,19612,162,1,3025.81
39175,19612,16,3,4986.74
39176,19613,254,1,4026.94
39177,19614,18,2,948.31
39178,19615,61,2,5338.22
39179,19615,56,1,5860.24
39180,19616,164,3,3406.7
39181,19617,245,3,3720.0
39182,19617,42,2,5206.63
39183,19618,180,1,2791.2
39184,19618,46,2,3247.02
39185,19619,293,3,2636.74
39186,19620,159,2,2766.23
39187,19621,200,1,2997.11
39188,19621,271,3,4454.09
39189,19622,186,1,812.24
39190,19623,66,2,4067.52
39191,19623,31,3,3454.27
39192,19623,85,1,5511.63
39193,19624,295,1,5639.02
39194,19624,275,1,5449.1
39195,19624,88,2,5444.04
39196,19625,269,3,1094.12
39197,19625,3,1,992.02
39198,19625,249,2,5473.35
39199,19626,86,1,3954.57
39200,19627,129,3,1873.37
39201,19627,78,3,3701.63
39202,19627,187,3,5049.56
39203,19628,234,3,5903.7
39204,19629,280,3,725.22
39205,19630,41,3,4144.19
39206,19631,94,3,3546.24
39207,19631,263,1,2049.77
39208,19632,46,3,3247.02
39209,19632,89,1,3290.65
39210,19632,250,2,3144.9
39211,19633,99,1,778.58
39212,19634,136,3,2559.79
39213,19635,175,1,2264.14
39214,19635,256,3,1255.21
39215,19636,155,1,5125.12
39216,19636,189,3,3996.25
39217,19636,202,3,472.32
39218,19637,46,1,3247.02
39219,19637,32,3,1070.61
39220,19637,14,3,1798.42
39221,19638,180,1,2791.2
39222,19638,266,2,1621.39
39223,19638,160,1,842.5
39224,19639,220,2,3299.73
39225,19639,268,3,2556.81
39226,19639,184,1,2775.32
39227,19640,153,3,1599.75
39228,19641,99,2,778.58
39229,19642,179,1,3213.45
39230,19642,13,1,3140.05
39231,19643,294,3,993.76
39232,19644,158,2,889.25
39233,19645,227,1,2177.9
39234,19645,193,2,827.74
39235,19646,225,2,1430.7
39236,19646,138,1,4227.89
39237,19646,297,3,5203.86
39238,19647,61,3,5338.22
39239,19647,71,1,3079.98
39240,19647,85,3,5511.63
39241,19648,104,2,2611.18
39242,19648,156,1,4262.37
39243,19649,235,1,1112.72
39244,19649,212,3,3146.75
39245,19649,49,3,4727.51
39246,19650,276,3,5294.7
39247,19650,140,1,1527.36
39248,19650,98,3,569.48
39249,19651,250,1,3144.9
39250,19651,227,3,2177.9
39251,19652,78,1,3701.63
39252,19653,165,3,412.78
39253,19653,104,1,2611.18
39254,19653,289,3,5446.71
39255,19654,189,1,3996.25
39256,19654,132,1,3781.56
39257,19655,11,1,1465.76
39258,19655,218,3,1924.71
39259,19656,42,2,5206.63
39260,19657,185,3,5158.85
39261,19658,19,3,5340.58
39262,19659,47,2,4105.22
39263,19659,171,3,3834.38
39264,19660,286,3,2404.38
39265,19660,210,3,3385.04
39266,19660,229,1,5300.05
39267,19661,295,1,5639.02
39268,19661,230,1,5825.72
39269,19662,61,1,5338.22
39270,19662,32,2,1070.61
39271,19663,217,1,1068.24
39272,19663,285,3,738.01
39273,19663,270,1,2464.33
39274,19664,106,2,5736.69
39275,19664,161,1,4785.19
39276,19665,127,3,2013.51
39277,19666,142,3,3241.08
39278,19666,130,2,1130.99
39279,19666,141,3,3735.47
39280,19667,239,3,3159.72
39281,19667,165,2,412.78
39282,19667,231,1,5925.11
39283,19668,122,3,5511.63
39284,19668,166,1,4904.69
39285,19668,104,2,2611.18
39286,19669,248,1,3013.69
39287,19670,152,3,2230.14
39288,19670,160,2,842.5
39289,19671,119,2,2301.44
39290,19671,179,2,3213.45
39291,19671,160,3,842.5
39292,19672,105,3,3300.0
39293,19673,73,3,1932.38
39294,19673,294,3,993.76
39295,19674,127,3,2013.51
39296,19674,35,2,5355.98
39297,19674,188,1,5291.46
39298,19675,293,3,2636.74
39299,19676,248,1,3013.69
39300,19676,238,3,3764.2
39301,19676,80,3,5248.15
39302,19677,193,2,827.74
39303,19677,172,3,5010.61
39304,19678,299,3,3072.1
39305,19679,51,1,529.86
39306,19680,287,1,2544.92
39307,19680,167,3,887.98
39308,19680,129,3,1873.37
39309,19681,270,2,2464.33
39310,19682,242,2,5594.94
39311,19683,277,1,5938.75
39312,19683,131,2,1367.58
39313,19684,148,1,3591.25
39314,19684,135,3,3217.56
39315,19685,54,1,869.69
39316,19685,201,2,4478.5
39317,19685,38,3,5211.2
39318,19686,197,3,5853.36
39319,19686,269,1,1094.12
39320,19686,83,1,2501.77
39321,19687,187,1,5049.56
39322,19688,159,2,2766.23
39323,19689,152,2,2230.14
39324,19690,243,2,2258.87
39325,19691,62,1,4211.95
39326,19691,156,1,4262.37
39327,19692,163,2,2332.37
39328,19692,239,1,3159.72
39329,19693,291,1,5544.7
39330,19693,160,3,842.5
39331,19693,168,2,1009.21
39332,19694,253,2,4051.42
39333,19695,65,2,869.78
39334,19695,182,2,5560.99
39335,19696,98,3,569.48
39336,19696,210,2,3385.04
39337,19696,162,3,3025.81
39338,19697,193,2,827.74
39339,19698,186,1,812.24
39340,19698,70,3,4735.98
39341,19699,64,3,3379.77
39342,19699,297,3,5203.86
39343,19699,151,1,3733.47
39344,19700,108,1,4517.85
39345,19700,125,1,886.72
39346,19701,32,3,1070.61
39347,19702,30,3,3513.45
39348,19703,37,3,997.77
39349,19703,254,3,4026.94
39350,19703,150,2,3847.5
39351,19704,131,1,1367.58
39352,19704,35,2,5355.98
39353,19705,151,2,3733.47
39354,19705,227,1,2177.9
39355,19706,267,3,625.78
39356,19706,236,2,1618.28
39357,19706,246,2,1669.14
39358,19707,213,1,1956.05
39359,19708,150,3,3847.5
39360,19708,248,3,3013.69
39361,19708,287,1,2544.92
39362,19709,182,1,5560.99
39363,19709,221,3,4842.24
39364,19709,39,1,4778.82
39365,19710,238,2,3764.2
39366,19710,61,2,5338.22
39367,19711,196,1,3511.03
39368,19711,160,1,842.5
39369,19712,8,2,5222.97
39370,19713,115,1,4282.62
39371,19713,261,1,3374.75
39372,19713,258,3,4620.55
39373,19714,183,2,1688.91
39374,19714,210,2,3385.04
39375,19715,260,3,3959.59
39376,19715,158,2,889.25
39377,19715,102,1,2982.19
39378,19716,221,2,4842.24
39379,19717,203,3,4978.14
39380,19717,111,1,1220.91
39381,19717,243,2,2258.87
39382,19718,285,1,738.01
39383,19718,193,1,827.74
39384,19718,103,1,1983.88
39385,19719,227,3,2177.9
39386,19719,240,2,698.16
39387,19719,61,1,5338.22
39388,19720,201,3,4478.5
39389,19720,29,3,3579.54
39390,19720,33,1,696.22
39391,19721,285,1,738.01
39392,19721,14,2,1798.42
39393,19721,259,1,4867.28
39394,19722,292,2,5693.95
39395,19723,74,2,4688.02
39396,19723,207,3,1777.66
39397,19724,121,3,2731.9
39398,19725,109,2,5495.97
39399,19726,8,1,5222.97
39400,19726,65,1,869.78
39401,19726,202,2,472.32
39402,19727,67,3,1283.04
39403,19728,263,2,2049.77
39404,19728,202,2,472.32
39405,19729,69,1,5424.44
39406,19729,6,1,1978.69
39407,19730,94,3,3546.24
39408,19731,241,2,1738.37
39409,19731,8,1,5222.97
39410,19732,268,3,2556.81
39411,19732,170,3,3209.55
39412,19732,27,1,4508.04
39413,19733,162,1,3025.81
39414,19733,95,2,1817.21
39415,19734,298,3,918.15
39416,19734,32,3,1070.61
39417,19734,221,2,4842.24
39418,19735,71,3,3079.98
39419,19735,128,2,4208.02
39420,19735,197,1,5853.36
39421,19736,131,3,1367.58
39422,19736,210,1,3385.04
39423,19737,280,1,725.22
39424,19738,261,2,3374.75
39425,19739,200,3,2997.11
39426,19739,60,3,4300.83
39427,19740,171,3,3834.38
39428,19740,93,1,2224.27
39429,19740,275,3,5449.1
39430,19741,261,1,3374.75
39431,19741,173,3,4683.84
39432,19742,87,1,2022.3
39433,19742,119,2,2301.44
39434,19743,102,2,2982.19
39435,19744,79,1,3104.79
39436,19744,147,1,653.78
39437,19745,2,2,1956.2
39438,19745,128,1,4208.02
39439,19745,113,2,2576.48
39440,19746,68,3,2597.35
39441,19746,188,1,5291.46
39442,19747,124,2,5145.54
39443,19747,9,1,742.68
39444,19747,69,1,5424.44
39445,19748,118,2,5295.55
39446,19748,236,2,1618.28
39447,19749,165,1,412.78
39448,19749,3,3,992.02
39449,19750,248,1,3013.69
39450,19751,15,3,3551.88
39451,19751,230,3,5825.72
39452,19751,218,3,1924.71
39453,19752,253,3,4051.42
39454,19752,218,1,1924.71
39455,19753,95,3,1817.21
39456,19753,232,3,4303.66
39457,19753,234,1,5903.7
39458,19754,64,1,3379.77
39459,19755,220,1,3299.73
39460,19756,104,3,2611.18
39461,19756,119,2,2301.44
39462,19757,221,2,4842.24
39463,19758,224,3,1470.06
39464,19758,296,1,5979.65
39465,19758,137,2,891.1
39466,19759,284,2,3114.8
39467,19759,241,1,1738.37
39468,19759,140,2,1527.36
39469,19760,4,3,1904.48
39470,19760,226,2,2443.11
39471,19761,129,1,1873.37
39472,19761,267,1,625.78
39473,19762,2,2,1956.2
39474,19762,242,1,5594.94
39475,19763,213,3,1956.05
39476,19764,216,2,5971.93
39477,19765,79,1,3104.79
39478,19765,37,1,997.77
39479,19765,97,2,4455.8
39480,19766,286,3,2404.38
39481,19767,246,1,1669.14
39482,19767,248,1,3013.69
39483,19767,294,3,993.76
39484,19768,52,2,3266.14
39485,19769,173,3,4683.84
39486,19769,7,3,5398.03
39487,19769,278,2,4202.31
39488,19770,73,3,1932.38
39489,19771,41,2,4144.19
39490,19771,240,1,698.16
39491,19772,201,2,4478.5
39492,19773,177,1,4180.87
39493,19774,186,3,812.24
39494,19775,34,1,503.81
39495,19775,13,3,3140.05
39496,19776,127,2,2013.51
39497,19776,33,3,696.22
39498,19776,238,3,3764.2
39499,19777,131,2,1367.58
39500,19777,236,1,1618.28
39501,19777,50,2,4296.12
39502,19778,236,1,1618.28
39503,19779,282,2,3217.34
39504,19779,180,2,2791.2
39505,19779,289,1,5446.71
39506,19780,10,1,1592.94
39507,19780,156,3,4262.37
39508,19781,202,2,472.32
39509,19782,282,2,3217.34
39510,19782,236,1,1618.28
39511,19782,190,1,4548.56
39512,19783,100,2,2996.22
39513,19784,211,1,2473.69
39514,19785,269,1,1094.12
39515,19786,226,3,2443.11
39516,19786,164,3,3406.7
39517,19786,124,3,5145.54
39518,19787,53,1,1715.24
39519,19787,172,1,5010.61
39520,19787,196,3,3511.03
39521,19788,38,2,5211.2
39522,19788,205,1,5928.86
39523,19788,105,2,3300.0
39524,19789,10,3,1592.94
39525,19789,273,2,3955.76
39526,19790,174,3,1791.25
39527,19790,7,2,5398.03
39528,19790,74,2,4688.02
39529,19791,152,1,2230.14
39530,19791,44,3,707.36
39531,19792,246,3,1669.14
39532,19792,166,3,4904.69
39533,19793,279,2,1819.15
39534,19794,292,1,5693.95
39535,19795,107,3,1155.18
39536,19795,45,3,1481.98
39537,19795,40,1,1015.11
39538,19796,14,3,1798.42
39539,19796,211,1,2473.69
39540,19796,86,1,3954.57
39541,19797,189,1,3996.25
39542,19797,54,1,869.69
39543,19798,144,3,4477.73
39544,19798,296,2,5979.65
39545,19798,24,3,3680.13
39546,19799,63,2,617.45
39547,19800,214,2,1063.24
39548,19800,190,1,4548.56
39549,19800,176,2,3649.5
39550,19801,28,3,5170.44
39551,19801,181,1,3224.47
39552,19801,20,3,5629.13
39553,19802,250,2,3144.9
39554,19803,250,1,3144.9
39555,19803,283,3,3508.11
39556,19804,179,3,3213.45
39557,19805,190,2,4548.56
39558,19805,149,3,3169.98
39559,19806,144,1,4477.73
39560,19806,293,2,2636.74
39561,19807,74,2,4688.02
39562,19807,154,1,3659.85
39563,19807,153,3,1599.75
39564,19808,216,1,5971.93
39565,19808,65,3,869.78
39566,19809,2,3,1956.2
39567,19809,165,2,412.78
39568,19810,8,3,5222.97
39569,19810,292,1,5693.95
39570,19810,258,2,4620.55
39571,19811,118,2,5295.55
39572,19811,170,3,3209.55
39573,19811,197,2,5853.36
